time,zone,pressure,excess_mass
0.13999999999999999,ESC_MAT,19.82718966553749,0.011780837103349333
0.13999999999999999,ESC_PER,17.451637427634985,0.008295473082765155
0.15,GRANULACION_II,27.563170134910614,0.0975983593283828
0.15,ESC_MAT,20.07080921459444,0.011925589953906862
0.15,ESC_PER,17.827553300795927,0.008474161186968645
0.16,GRANULACION_II,27.43849842218882,0.09715690957653096
0.16,ESC_MAT,20.30524084649872,0.01206488356605892
0.16,ESC_PER,18.189424618118874,0.008646173342545733
0.17,GRANULACION_II,27.316920781537192,0.09672641561663678
0.17,ESC_MAT,20.53059336591552,0.012198782588909001
0.17,ESC_PER,18.537434301012226,0.008811596499481824
0.18000000000000002,GRANULACION_II,27.198407397527344,0.09630677187532541
0.18000000000000002,ESC_MAT,20.746977449121765,0.012327352783627078
0.18000000000000002,ESC_PER,18.871766261620884,0.008970518078699682
0.19000000000000003,GRANULACION_II,27.08292745724211,0.09589786924721648
0.19000000000000003,ESC_MAT,20.954505826605867,0.01245066113194596
0.19000000000000003,ESC_PER,19.192605839042916,0.009123026179410946
0.20000000000000004,GRANULACION_II,26.970449089810618,0.09549959488082403
0.20000000000000004,ESC_MAT,21.15329346817106,0.012568775946145222
0.20000000000000004,ESC_PER,19.500140224112215,0.009269209781032609
0.21000000000000005,GRANULACION_II,26.860939303554648,0.09511183195599822
0.21000000000000005,ESC_MAT,21.343457770730474,0.012681766980634515
0.21000000000000005,ESC_PER,19.794558875948177,0.009409158941190024
0.22000000000000006,GRANULACION_II,26.754363920733073,0.09473445945286203
0.22000000000000006,ESC_MAT,21.525118748837084,0.012789705545161838
0.22000000000000006,ESC_PER,20.076053932882893,0.00954296499104731
0.23000000000000007,GRANULACION_II,26.65068750991927,0.09436735191236664
0.23000000000000007,ESC_MAT,21.698399227825824,0.012892664619573928
0.23000000000000007,ESC_PER,20.34482061983278,0.009670720728947651
0.24000000000000007,GRANULACION_II,26.549873316104975,0.09401037918879641
0.24000000000000007,ESC_MAT,21.863425039254274,0.012990718969942392
0.24000000000000007,ESC_PER,20.601057653659435,0.009792520613097816
0.25000000000000006,GRANULACION_II,26.451883188695604,0.09366340619480758
0.25000000000000006,ESC_MAT,22.02032521810652,0.013083945265737478
0.25000000000000006,ESC_PER,20.844967647541353,0.009908460953782458
0.26000000000000006,GRANULACION_II,26.35667750764819,0.09332629263989031
0.26000000000000006,ESC_MAT,22.16923220096735,0.013172422197578392
0.26000000000000006,ESC_PER,21.076757514832636,0.010018640105334608
0.2700000000000001,GRANULACION_II,26.264215108107432,0.09299889276351277
0.2700000000000001,ESC_MAT,22.310282024074922,0.013256230594911414
0.2700000000000001,ESC_PER,21.296638872297628,0.01012315865780948
0.2800000000000001,GRANULACION_II,26.174453204019724,0.09268105506464602
0.2800000000000001,ESC_MAT,22.443614519814556,0.013335453542761753
0.2800000000000001,ESC_PER,21.50482844196081,0.010222119628000082
0.2900000000000001,GRANULACION_II,26.08734731135239,0.0923726220298915
0.2900000000000001,ESC_MAT,22.56937350981915,0.013410176496469157
0.2900000000000001,ESC_PER,21.701548450081344,0.010315628649086042
0.3000000000000001,GRANULACION_II,26.002851171718948,0.0920734298630456
0.3000000000000001,ESC_MAT,22.68770699238935,0.013480487393048447
0.3000000000000001,ESC_PER,21.88702702093208,0.010403794157812781
0.3100000000000001,GRANULACION_II,25.92091667741219,0.09178330821964974
0.3100000000000001,ESC_MAT,22.798767321436316,0.013546476757512985
0.3100000000000001,ESC_PER,22.061498562116743,0.010486727577648448
0.3200000000000001,GRANULACION_II,25.841493799078254,0.09150207995089149
0.3200000000000001,ESC_MAT,22.902711373582015,0.013608237802161634
0.3200000000000001,ESC_PER,22.2252041370819,0.010564543495854015
0.3300000000000001,GRANULACION_II,25.76453051752608,0.09122956086214898
0.3300000000000001,ESC_MAT,22.999700699430026,0.013665866516460219
0.3300000000000001,ESC_PER,22.378391819261502,0.01063735983182257
0.34000000000000014,GRANULACION_II,25.689972761457565,0.09096555949249968
0.34000000000000014,ESC_MAT,23.089901654351948,0.013719461744751636
0.34000000000000014,ESC_PER,22.521317020927142,0.010705297993395228
0.35000000000000014,GRANULACION_II,25.617764353220263,0.09070987692263634
0.35000000000000014,ESC_MAT,23.17348550343568,0.0137691252486136
0.35000000000000014,ESC_PER,22.654242788313464,0.010768483017146238
0.36000000000000015,GRANULACION_II,25.547846965020625,0.09046230661982246
0.36000000000000015,ESC_MAT,23.25062849453469,0.01381496175026276
0.36000000000000015,ESC_PER,22.777440052964657,0.010827043687858199
0.37000000000000016,GRANULACION_II,25.480160088380245,0.09022263432974009
0.37000000000000016,ESC_MAT,23.321511892674636,0.013857078952998255
0.37000000000000016,ESC_PER,22.89118782754462,0.01088111263159859
0.38000000000000017,GRANULACION_II,25.41464101995459,0.0899906380262754
0.38000000000000017,ESC_MAT,23.38632196845883,0.013895587534312552
0.38000000000000017,ESC_PER,22.995773332633824,0.010930826375991484
0.3900000000000002,GRANULACION_II,25.35122486714094,0.08976608793137571
0.3900000000000002,ESC_MAT,23.44524993262462,0.013930601107006408
0.3900000000000002,ESC_PER,23.091492039395522,0.010976325370498521
0.4000000000000002,GRANULACION_II,25.289844577150017,0.08954874661798931
0.4000000000000002,ESC_MAT,23.498491808606644,0.013962236143469049
0.4000000000000002,ESC_PER,23.17864761156294,0.011017753958843069
0.4100000000000002,GRANULACION_II,25.230430993368156,0.08933836920963799
0.4100000000000002,ESC_MAT,23.546248234942205,0.013990611858272203
0.4100000000000002,ESC_PER,23.257551729148837,0.011055260295212208
0.4200000000000002,GRANULACION_II,25.1729129428494,0.08913470369021766
0.4200000000000002,ESC_MAT,23.5887241896968,0.014015850044430421
0.4200000000000002,ESC_PER,23.328523775817988,0.011088996195652153
0.4300000000000002,GRANULACION_II,25.117217358602492,0.088937491337004
0.4300000000000002,ESC_MAT,23.626128629885926,0.014038074859154212
0.4300000000000002,ESC_PER,23.391890372234805,0.011119116916249394
0.4400000000000002,GRANULACION_II,25.063269439925435,0.08874646728838076
0.4400000000000002,ESC_MAT,23.658674040207078,0.014057412555717515
0.4400000000000002,ESC_PER,23.44798473916301,0.011145780850386075
0.45000000000000023,GRANULACION_II,25.010992853345265,0.08856136125534682
0.45000000000000023,ESC_MAT,23.68657588733915,0.01407399115921556
0.45000000000000023,ESC_PER,23.4971458769061,0.011169149138694661
0.46000000000000024,GRANULACION_II,24.960309975707716,0.08838189838227183
0.46000000000000024,ESC_MAT,23.71005197864702,0.014087940085522653
0.46000000000000024,ESC_PER,23.539717552045566,0.011189385187413416
0.47000000000000025,GRANULACION_II,24.911142179617336,0.08820780025761034
0.47000000000000025,ESC_MAT,23.72932172732997,0.014099389704661108
0.47000000000000025,ESC_PER,23.57604708847777,0.011206654093717043
0.48000000000000026,GRANULACION_II,24.863410159768947,0.08803878606940807
0.48000000000000026,ESC_MAT,23.74460532979081,0.01410847085201385
0.48000000000000026,ESC_PER,23.60648396744252,0.011221121980253332
0.49000000000000027,GRANULACION_II,24.81703429679206,0.08787457389363773
0.49000000000000027,ESC_MAT,23.756122865122137,0.01411531429326091
0.49000000000000027,ESC_PER,23.631378250354853,0.011232955245450956
0.5000000000000002,GRANULACION_II,24.771935053149967,0.08771488209603698
0.5000000000000002,ESC_MAT,23.76409333087258,0.014120050151455024
0.5000000000000002,ESC_PER,23.651078848339857,0.011242319740958993
0.5100000000000002,GRANULACION_II,24.7280333935384,0.08755943082069709
0.5100000000000002,ESC_MAT,23.768733633367525,0.014122807307094597
0.5100000000000002,ESC_PER,23.665931672734132,0.011249379892505039
0.5200000000000002,GRANULACION_II,24.685251220293825,0.08740794353179905
0.5200000000000002,ESC_MAT,23.770257554468632,0.014123712784197169
0.5200000000000002,ESC_PER,23.67627771055698,0.01125429778508839
0.5300000000000002,GRANULACION_II,24.64351181274487,0.08726014856931187
0.5300000000000002,ESC_MAT,23.76887471940825,0.014122891137011564
0.5300000000000002,ESC_PER,23.682451077053045,0.011257232237274352
0.5400000000000003,GRANULACION_II,24.60274025841186,0.087115780675826
0.5400000000000003,ESC_MAT,23.764789591908457,0.014120463852941896
0.5400000000000003,ESC_PER,23.68477710286201,0.011258337891948198
0.5500000000000003,GRANULACION_II,24.56286386363178,0.08697458245053415
0.5500000000000003,ESC_MAT,23.758200522953445,0.014116548787351099
0.5500000000000003,ESC_PER,23.68357051534911,0.011257764351827576
0.5600000000000003,GRANULACION_II,24.523812531646776,0.08683630568800396
0.5600000000000003,ESC_MAT,23.749298878217203,0.014111259645099548
0.5600000000000003,ESC_PER,23.67913377163076,0.011255655387081814
0.5700000000000003,GRANULACION_II,24.485519097447437,0.08670071256382368
0.5700000000000003,ESC_MAT,23.738268266296053,0.014104705521979455
0.5700000000000003,ESC_PER,23.671755594795766,0.011252148239538302
0.5800000000000003,GRANULACION_II,24.447919610618765,0.08656757663613082
0.5800000000000003,ESC_MAT,23.72528388575181,0.014096990516743714
0.5800000000000003,ESC_PER,23.66170975518531,0.011247373043375315
0.5900000000000003,GRANULACION_II,24.41095355992701,0.08643668364085101
0.5900000000000003,ESC_MAT,23.710512003864988,0.014088213421393632
0.5900000000000003,ESC_PER,23.649254126230595,0.011241452376323229
0.6000000000000003,GRANULACION_II,24.37456403618021,0.08630783206837059
0.6000000000000003,ESC_MAT,23.694109574347262,0.014078467494032916
0.6000000000000003,ESC_PER,23.634630030443898,0.011234500948787482
0.6100000000000003,GRANULACION_II,24.338697832742934,0.08618083351944887
0.6100000000000003,ESC_MAT,23.67622399552407,0.014067840315185608
0.6100000000000003,ESC_PER,23.61806187703727,0.011226625431593997
0.6200000000000003,GRANULACION_II,24.30330548574495,0.08605551284759302
0.6200000000000003,ESC_MAT,23.65699300510348,0.014056413725270304
0.6200000000000003,ESC_PER,23.599757079552454,0.011217924416835329
0.6300000000000003,GRANULACION_II,24.268341258298914,0.08593170810317448
0.6300000000000003,ESC_MAT,23.636544702956204,0.014044263838135475
0.6300000000000003,ESC_PER,23.579906230837924,0.011208488501044375
0.6400000000000003,GRANULACION_II,24.233763074800244,0.08580927030079152
0.6400000000000003,ESC_MAT,23.614997689596425,0.014031461123341433
0.6400000000000003,ESC_PER,23.558683504367142,0.011198400475957259
0.6500000000000004,GRANULACION_II,24.199532412562483,0.08568806303556123
0.6500000000000004,ESC_MAT,23.59246130540599,0.01401807054830157
0.6500000000000004,ESC_PER,23.536247245535442,0.011187735609580788
0.6600000000000004,GRANULACION_II,24.16561415864889,0.08556796197617485
0.6600000000000004,ESC_MAT,23.56903595410163,0.014004151770478755
0.6600000000000004,ESC_PER,23.512740714128565,0.01117656199911796
0.6700000000000004,GRANULACION_II,24.131976439854185,0.08544885426288049
0.6700000000000004,ESC_MAT,23.544813493424826,0.013989759369523834
0.6700000000000004,ESC_PER,23.488292939278082,0.01116494097736303
0.6800000000000004,GRANULACION_II,24.09859043346197,0.08533063783739464
0.6800000000000004,ESC_MAT,23.519877676387722,0.01397494310945327
0.6800000000000004,ESC_PER,23.463019650390358,0.011152927555209927
0.6900000000000004,GRANULACION_II,24.065430165763107,0.08521322072947643
0.6900000000000004,ESC_MAT,23.49430462744663,0.013959748221579943
0.6900000000000004,ESC_PER,23.437024251170378,0.011140570884645389
0.7000000000000004,GRANULACION_II,24.032472304477334,0.08509652032191374
0.7000000000000004,ESC_MAT,23.46816333949816,0.013944215699816256
0.7000000000000004,ESC_PER,23.410398808385064,0.011127914728748377
0.7100000000000004,GRANULACION_II,23.999695950273637,0.08498046261231831
0.7100000000000004,ESC_MAT,23.44151617941119,0.013928382601049009
0.7100000000000004,ESC_PER,23.383225031920198,0.011114997927551004
0.7200000000000004,GRANULACION_II,23.96708243161562,0.0848649814866942
0.7200000000000004,ESC_MAT,23.414419391756145,0.013912282344443153
0.7200000000000004,ESC_PER,23.355575227580943,0.011101854850943373
0.7300000000000004,GRANULACION_II,23.934615106227056,0.08475001801644769
0.7300000000000004,ESC_MAT,23.386923592338558,0.013895945004687533
0.7300000000000004,ESC_PER,23.327513208678507,0.01108851583198779
0.7400000000000004,GRANULACION_II,23.902279171621277,0.08463551978749119
0.7400000000000004,ESC_MAT,23.35907424498877,0.013879397595291804
0.7400000000000004,ESC_PER,23.29909515655139,0.011075007575959514
0.7500000000000004,GRANULACION_II,23.870061486390377,0.08452144026744673
0.7500000000000004,ESC_MAT,23.330912116737746,0.013862664339040886
0.7500000000000004,ESC_PER,23.270370423692615,0.011061353542105804
0.7600000000000005,GRANULACION_II,23.83795040331639,0.08440773821470975
0.7600000000000005,ESC_MAT,23.3024737079832,0.01384576692358931
0.7600000000000005,ESC_PER,23.24138227606735,0.011047574296499668
0.7700000000000005,GRANULACION_II,23.80593561484703,0.0842943771312944
0.7700000000000005,ESC_MAT,23.273791655505274,0.013828724740923379
0.7700000000000005,ESC_PER,23.21216857352878,0.011033687835469205
0.7800000000000005,GRANULACION_II,23.774008011065913,0.08418132475992088
0.7800000000000005,ESC_MAT,23.244895107227954,0.013811555110035352
0.7800000000000005,ESC_PER,23.182762389025903,0.011019709879932258
0.7900000000000005,GRANULACION_II,23.74215954997144,0.08406855262468606
0.7900000000000005,ESC_MAT,23.215810068454747,0.013794273482648325
0.7900000000000005,ESC_PER,23.15319256861275,0.011005654141591562
0.8000000000000005,GRANULACION_II,23.710383139645224,0.08395603561383409
0.8000000000000005,ESC_MAT,23.186559719954275,0.013776893632214997
0.8000000000000005,ESC_PER,23.123484235188123,0.010991532562382753
0.8100000000000005,GRANULACION_II,23.67867253172841,0.08384375160256695
0.8100000000000005,ESC_MAT,23.15716470875693,0.01375942782670203
0.8100000000000005,ESC_PER,23.093659239491828,0.010977355528851191
0.8200000000000005,GRANULACION_II,23.64702222551801,0.08373168111345933
0.8200000000000005,ESC_MAT,23.127643412872217,0.013741886985878676
0.8200000000000005,ESC_PER,23.06373656222294,0.01096313206329516
0.8300000000000005,GRANULACION_II,23.615427381934648,0.08361980701182734
0.8300000000000005,ESC_MAT,23.09801218137103,0.0137242808239679
0.8300000000000005,ESC_PER,23.03373267128938,0.010948869993581089
0.8400000000000005,GRANULACION_II,23.58388374658741,0.08350811423330895
0.8400000000000005,ESC_MAT,23.068285551420466,0.013706617978603192
0.8400000000000005,ESC_PER,23.003661838193427,0.010934576103534488
0.8500000000000005,GRANULACION_II,23.552387581161828,0.08339658954091592
0.8500000000000005,ESC_MAT,23.03847644392938,0.01368890612707644
0.8500000000000005,ESC_PER,22.973536417448848,0.010920256265758242
0.8600000000000005,GRANULACION_II,23.52093560237658,0.08328522130888577
0.8600000000000005,ESC_MAT,23.00859633947819,0.01367115209087118
0.8600000000000005,ESC_PER,22.943367092742992,0.010905915558643484
0.8700000000000006,GRANULACION_II,23.489524927787286,0.08317399933077847
0.8700000000000006,ESC_MAT,22.978655436180247,0.01365336192945999
0.8700000000000006,ESC_PER,22.913163093329473,0.010891558369229845
0.8800000000000006,GRANULACION_II,23.458153027756964,0.08306291464940885
0.8800000000000006,ESC_MAT,22.948662791065768,0.01363554102431142
0.8800000000000006,ESC_PER,22.882932383882725,0.010877188483451032
0.8900000000000006,GRANULACION_II,23.42681768295943,0.08295195940637042
0.8900000000000006,ESC_MAT,22.91862644650269,0.013617694154006207
0.8900000000000006,ESC_PER,22.85268183078004,0.010862809165175446
0.9000000000000006,GRANULACION_II,23.39551694683062,0.08284112670907944
0.9000000000000006,ESC_MAT,22.888553543078853,0.013599825561309141
0.9000000000000006,ESC_PER,22.822417347510786,0.010848423225325107
0.9100000000000006,GRANULACION_II,23.36424911243227,0.0827304105134425
0.9100000000000006,ESC_MAT,22.858450420272654,0.01358193901298513
0.9100000000000006,ESC_PER,22.792144021653677,0.010834033082233104
0.9200000000000006,GRANULACION_II,23.333012683240632,0.0826198055204225
0.9200000000000006,ESC_MAT,22.82832270613882,0.01356403785308833
0.9200000000000006,ESC_PER,22.761866225616142,0.010819640814282527
0.9300000000000006,GRANULACION_II,23.30180634741941,0.0825093070849416
0.9300000000000006,ESC_MAT,22.798175397135896,0.0135461250503937
0.9300000000000006,ESC_PER,22.731587713098826,0.01080524820575997
0.9400000000000006,GRANULACION_II,23.270628955179813,0.08239891113571556
0.9400000000000006,ESC_MAT,22.76801292912418,0.013528203240582265
0.9400000000000006,ESC_PER,22.701311703034115,0.010790856786754918
0.9500000000000006,GRANULACION_II,23.23947949887153,0.08228861410475796
0.9500000000000006,ESC_MAT,22.737839240469306,0.01351027476373574
0.9500000000000006,ESC_PER,22.671040952551294,0.010776467867843063
0.9600000000000006,GRANULACION_II,23.208357095486186,0.08217841286542671
0.9600000000000006,ESC_MAT,22.707657828098228,0.013492341697643639
0.9600000000000006,ESC_PER,22.640777820342784,0.010762082570206846
0.9700000000000006,GRANULACION_II,23.17726097128934,0.08206830467800744
0.9700000000000006,ESC_MAT,22.677471797271586,0.01347440588737682
0.9700000000000006,ESC_PER,22.610524321644693,0.010747701851769957
0.9800000000000006,GRANULACION_II,23.146190448328422,0.08195828714193965
0.9800000000000006,ESC_MAT,22.647283905760023,0.01345646897153597
0.9800000000000006,ESC_PER,22.58028217590043,0.010733326529853784
0.9900000000000007,GRANULACION_II,23.115144932592695,0.08184835815389219
0.9900000000000007,ESC_MAT,22.617096603041308,0.013438532405541609
0.9900000000000007,ESC_PER,22.550052848046796,0.010718957300802372
1.0000000000000007,GRANULACION_II,23.084123903626537,0.08173851587098509
1.0000000000000007,ESC_MAT,22.586912065070972,0.013420597482293939
1.0000000000000007,ESC_PER,22.519837584246982,0.010704594756967768
1.0100000000000007,GRANULACION_II,23.05312690542065,0.08162875867853618
1.0100000000000007,ESC_MAT,22.55673222512035,0.013402665350496085
1.0100000000000007,ESC_PER,22.48963744279271,0.010690239401399074
1.0200000000000007,GRANULACION_II,23.022153538426057,0.08151908516178351
1.0200000000000007,ESC_MAT,22.526558801123002,0.013384737030902668
1.0200000000000007,ESC_PER,22.459453320807643,0.010675891660535657
1.0300000000000007,GRANULACION_II,22.99120345255414,0.08140949408109914
1.0300000000000007,ESC_MAT,22.496393319922475,0.013366813430727237
1.0300000000000007,ESC_PER,22.429285977304225,0.010661551895167001
1.0400000000000007,GRANULACION_II,22.960276341042185,0.08129998435026779
1.0400000000000007,ESC_MAT,22.46623713877127,0.013348895356416436
1.0400000000000007,ESC_PER,22.399136053076155,0.010647220409888416
1.0500000000000007,GRANULACION_II,22.929371935078393,0.08119055501745444
1.0500000000000007,ESC_MAT,22.43609146439223,0.013330983524975826
1.0500000000000007,ESC_PER,22.36900408784687,0.010632897461252403
1.0600000000000007,GRANULACION_II,22.898489999092952,0.0810812052485305
1.0600000000000007,ESC_MAT,22.405957369878852,0.013313078574011641
1.0600000000000007,ESC_PER,22.338890535040363,0.010618583264789826
1.0700000000000007,GRANULACION_II,22.867630326633122,0.08097193431246805
1.0700000000000007,ESC_MAT,22.37583580968014,0.013295181070634422
1.0700000000000007,ESC_PER,22.30879577449314,0.010604278001052429
1.0800000000000007,GRANULACION_II,22.83679273675034,0.08086274156854674
1.0800000000000007,ESC_MAT,22.34572763288785,0.013277291519353975
1.0800000000000007,ESC_PER,22.278720123384748,0.01058998182080855
1.0900000000000007,GRANULACION_II,22.805977070835937,0.08075362645514952
1.0900000000000007,ESC_MAT,22.31563359501949,0.013259410369080547
1.0900000000000007,ESC_PER,22.24866384562784,0.010575694849506606
1.1000000000000008,GRANULACION_II,22.775183189849994,0.08064458847995033
1.1000000000000008,ESC_MAT,22.285554368468382,0.013241538019334014
1.1000000000000008,ESC_PER,22.218627159927202,0.01056141719110588
1.1100000000000008,GRANULACION_II,22.744410971894624,0.08053562721132124
1.1100000000000008,ESC_MAT,22.255490551772827,0.013223674825751371
1.1100000000000008,ESC_PER,22.188610246689485,0.010547148931360988
1.1200000000000008,GRANULACION_II,22.713660310088873,0.08042674227080773
1.1200000000000008,ESC_MAT,22.22544267783878,0.013205821104972463
1.1200000000000008,ESC_PER,22.158613253941223,0.010532890140634962
1.1300000000000008,GRANULACION_II,22.682931110707823,0.0803179333265395
1.1300000000000008,ESC_MAT,22.195411221235386,0.013187977138974806
1.1300000000000008,ESC_PER,22.128636302391815,0.010518640876305892
1.1400000000000008,GRANULACION_II,22.652223291553074,0.08020920008746044
1.1400000000000008,ESC_MAT,22.165396604668913,0.01317014317892026
1.1400000000000008,ESC_PER,22.09867948975987,0.010504401184823407
1.1500000000000008,GRANULACION_II,22.6215367805258,0.08010054229827598
1.1500000000000008,ESC_MAT,22.135399204728657,0.013152319448569084
1.1500000000000008,ESC_PER,22.068742894465352,0.0104901711034637
1.1600000000000008,GRANULACION_II,22.59087151437717,0.07999195973502853
1.1600000000000008,ESC_MAT,22.105419356987554,0.013134506147310609
1.1600000000000008,ESC_PER,22.038826578776188,0.010475950661825257
1.1700000000000008,GRANULACION_II,22.5602274376141,0.07988345220122273
1.1700000000000008,ESC_MAT,22.075457360530862,0.01311670345285407
1.1700000000000008,ESC_PER,22.008930591486127,0.010461739883101728
1.1800000000000008,GRANULACION_II,22.529604501540938,0.07977501952443229
1.1800000000000008,ESC_MAT,22.045513481977846,0.013098911523618193
1.1800000000000008,ESC_PER,21.97905497018997,0.01044753878516345
1.1900000000000008,GRANULACION_II,22.49900266342021,0.07966666155332819
1.1900000000000008,ESC_MAT,22.01558795905393,0.013081130500853681
1.1900000000000008,ESC_PER,21.949199743213455,0.0104333473814748
1.2000000000000008,GRANULACION_II,22.468421885737538,0.07955837815507588
1.2000000000000008,ESC_MAT,21.985681003764235,0.013063360510528857
1.2000000000000008,ESC_PER,21.91936493124723,0.010419165681870884
1.2100000000000009,GRANULACION_II,22.437862135557836,0.07945016921305559
1.2100000000000009,ESC_MAT,21.955792805213594,0.013045601665005246
1.2100000000000009,ESC_PER,21.889550548727374,0.010404993693213757
1.2200000000000009,GRANULACION_II,22.40732338396133,0.07934203462486535
1.2200000000000009,ESC_MAT,21.925923532112975,0.013027854064526823
1.2200000000000009,ESC_PER,21.8597566049993,0.010390831419945677
1.2300000000000009,GRANULACION_II,22.376805605549514,0.07923397430057166
1.2300000000000009,ESC_MAT,21.896073335007603,0.01301011779854393
1.2300000000000009,ESC_PER,21.829983105296613,0.010376678864554382
1.2400000000000009,GRANULACION_II,22.346308778012318,0.07912598816117689
1.2400000000000009,ESC_MAT,21.86624234825825,0.012992392946890488
1.2400000000000009,ESC_PER,21.80023005156201,0.010362536027963323
1.2500000000000009,GRANULACION_II,22.315832881748904,0.07901807613727639
1.2500000000000009,ESC_MAT,21.8364306918033,0.01297467958083099
1.2500000000000009,ESC_PER,21.77049744313383,0.010348402909857982
1.260000000000001,GRANULACION_II,22.2853778995353,0.07891023816788192
1.260000000000001,ESC_MAT,21.806638472726306,0.012956977763991892
1.260000000000001,ESC_PER,21.740785277318132,0.010334279508957819
1.270000000000001,GRANULACION_II,22.25494381623324,0.07880247419939043
1.270000000000001,ESC_MAT,21.776865786650713,0.012939287553190341
1.270000000000001,ESC_PER,21.711093549863662,0.01032016582324204
1.280000000000001,GRANULACION_II,22.224530618534896,0.07869478418468025
1.280000000000001,ESC_MAT,21.74711271898122,0.012921608999171741
1.280000000000001,ESC_PER,21.681422255354484,0.01030606185013623
1.290000000000001,GRANULACION_II,22.194138294739158,0.07858716808231893
1.290000000000001,ESC_MAT,21.71737934600875,0.012903942147266317
1.290000000000001,ESC_PER,21.65177138753292,0.010291967586665864
1.300000000000001,GRANULACION_II,22.163766834555474,0.07847962585586869
1.300000000000001,ESC_MAT,21.687665735894353,0.012886287037973718
1.300000000000001,ESC_PER,21.62214093956367,0.010277883029581842
1.310000000000001,GRANULACION_II,22.1334162289319,0.07837215747327754
1.310000000000001,ESC_MAT,21.657971949545416,0.012868643707483644
1.310000000000001,ESC_PER,21.59253090424833,0.01026380817546247
1.320000000000001,GRANULACION_II,22.10308646990429,0.07826476290634524
1.320000000000001,ESC_MAT,21.628298041396224,0.012851012188139627
1.320000000000001,ESC_PER,21.562941274198295,0.010249743020795643
1.330000000000001,GRANULACION_II,22.07277755046403,0.07815744213025501
1.330000000000001,ESC_MAT,21.598644060103357,0.012833392508852237
1.330000000000001,ESC_PER,21.533372041972715,0.010235687562044427
1.340000000000001,GRANULACION_II,22.04248946444203,0.07805019512316276
1.340000000000001,ESC_MAT,21.56901004916548,0.012815784695467326
1.340000000000001,ESC_PER,21.503823200187338,0.010221641795698781
1.350000000000001,GRANULACION_II,22.012222206406964,0.07794302186583667
1.350000000000001,ESC_MAT,21.53939604747575,0.012798188771094272
1.350000000000001,ESC_PER,21.47429474159901,0.010207605718315743
1.360000000000001,GRANULACION_II,21.98197577157592,0.07783592234134099
1.360000000000001,ESC_MAT,21.50980208981436,0.012780604756398622
1.360000000000001,ESC_PER,21.44478665917009,0.010193579326550035
1.370000000000001,GRANULACION_II,21.951750155736075,0.07772889653475851
1.370000000000001,ESC_MAT,21.480228207287727,0.01276303266986306
1.370000000000001,ESC_PER,21.415298946116216,0.010179562617176771
1.380000000000001,GRANULACION_II,21.921545355175873,0.077621944432947
1.380000000000001,ESC_MAT,21.45067442772025,0.012745472528020168
1.380000000000001,ESC_PER,21.385831595940427,0.010165555587107685
